STN,TM,SSN_ID,SSN_MD,TM_YEAR,TM_MONTH,ID_Name,MD_Name,STN_KO,main_season,season_year
108,2016-09-04,201,202,2016,9,코스모스,꽃 핌(개화),서울,가을,2016
108,2016-09-19,201,203,2016,9,코스모스,활짝 핌(만발),서울,가을,2016
108,2016-03-07,202,201,2016,3,매화,발아,서울,겨울,2016
108,2016-03-18,202,202,2016,3,매화,꽃 핌(개화),서울,봄,2016
108,2016-03-25,202,203,2016,3,매화,활짝 핌(만발),서울,봄,2016
108,2016-03-19,203,201,2016,3,개나리,발아,서울,봄,2016
108,2016-03-26,203,202,2016,3,개나리,꽃 핌(개화),서울,봄,2016
108,2016-03-31,203,203,2016,3,개나리,활짝 핌(만발),서울,봄,2016
108,2016-03-20,204,201,2016,3,진달래,발아,서울,봄,2016
108,2016-03-26,204,202,2016,3,진달래,꽃 핌(개화),서울,봄,2016
108,2016-04-02,204,203,2016,4,진달래,활짝 핌(만발),서울,봄,2016
108,2016-03-24,205,201,2016,3,벚나무,발아,서울,봄,2016
108,2016-04-02,205,202,2016,4,벚나무,꽃 핌(개화),서울,봄,2016
108,2016-04-05,205,203,2016,4,벚나무,활짝 핌(만발),서울,봄,2016
108,2016-04-19,206,201,2016,4,아까시나무,발아,서울,봄,2016
108,2016-05-04,206,202,2016,5,아까시나무,꽃 핌(개화),서울,봄,2016
108,2016-05-09,206,203,2016,5,아까시나무,활짝 핌(만발),서울,봄,2016
108,2016-04-01,207,201,2016,4,복숭아,발아,서울,봄,2016
108,2016-04-06,207,202,2016,4,복숭아,꽃 핌(개화),서울,봄,2016
108,2016-04-10,207,203,2016,4,복숭아,활짝 핌(만발),서울,봄,2016
108,2016-04-01,208,201,2016,4,배나무,발아,서울,봄,2016
108,2016-04-08,208,202,2016,4,배나무,꽃 핌(개화),서울,봄,2016
108,2016-04-11,208,203,2016,4,배나무,활짝 핌(만발),서울,봄,2016
108,2016-10-18,301,301,2016,10,은행나무,단풍 시작,서울,가을,2016
108,2016-10-31,301,302,2016,10,은행나무,단풍 절정,서울,가을,2016
108,2016-10-20,302,301,2016,10,단풍나무,단풍 시작,서울,가을,2016
108,2016-11-04,302,302,2016,11,단풍나무,단풍 절정,서울,가을,2016
108,2016-10-30,401,401,2016,10,서리,첫(강·하천 결빙),서울,가을,2016
108,2017-04-02,401,402,2017,4,서리,마지막(강·하천 해빙),서울,봄,2017
108,2016-10-30,402,401,2016,10,얼음,첫(강·하천 결빙),서울,가을,2016
108,2017-03-17,402,402,2017,3,얼음,마지막(강·하천 해빙),서울,봄,2017
108,2016-11-26,403,401,2016,11,눈,첫(강·하천 결빙),서울,가을,2016
108,2017-03-08,403,402,2017,3,눈,마지막(강·하천 해빙),서울,봄,2017
108,2016-12-07,404,401,2016,12,관설,첫(강·하천 결빙),서울,겨울,2017
108,2017-02-27,404,402,2017,2,관설,마지막(강·하천 해빙),서울,봄,2017
108,2017-01-26,405,401,2017,1,강하전,첫(강·하천 결빙),서울,겨울,2017
108,2017-01-26,405,402,2017,1,강하전,마지막(강·하천 해빙),서울,겨울,2017
108,2016-10-17,501,501,2016,10,유명산 단풍,시작(해수욕장 개장),서울,가을,2016
108,2016-10-27,501,503,2016,10,유명산 단풍,절정,서울,가을,2016
108,2016-04-02,503,501,2016,4,군락단지,시작(해수욕장 개장),서울,봄,2016
133,2016-04-01,104,101,2016,4,나비,초견,대전,봄,2016
133,2016-07-13,105,101,2016,7,잠자리,초견,대전,여름,2016
133,2016-05-16,107,103,2016,5,뻐꾸기,초성,대전,봄,2016
133,2016-06-27,108,103,2016,6,매미,초성,대전,여름,2016
133,2016-09-29,201,202,2016,9,코스모스,꽃 핌(개화),대전,가을,2016
133,2016-10-04,201,203,2016,10,코스모스,활짝 핌(만발),대전,가을,2016
133,2016-02-15,202,201,2016,2,매화,발아,대전,겨울,2016
133,2016-03-16,202,202,2016,3,매화,꽃 핌(개화),대전,봄,2016
133,2016-04-01,202,203,2016,4,매화,활짝 핌(만발),대전,봄,2016
133,2016-03-19,203,201,2016,3,개나리,발아,대전,봄,2016
133,2016-03-28,203,202,2016,3,개나리,꽃 핌(개화),대전,봄,2016
133,2016-04-01,203,203,2016,4,개나리,활짝 핌(만발),대전,봄,2016
133,2016-03-10,204,201,2016,3,진달래,발아,대전,봄,2016
133,2016-03-25,204,202,2016,3,진달래,꽃 핌(개화),대전,봄,2016
133,2016-04-01,204,203,2016,4,진달래,활짝 핌(만발),대전,봄,2016
133,2016-03-19,205,201,2016,3,벚나무,발아,대전,봄,2016
133,2016-03-31,205,202,2016,3,벚나무,꽃 핌(개화),대전,봄,2016
133,2016-04-02,205,203,2016,4,벚나무,활짝 핌(만발),대전,봄,2016
133,2016-04-05,206,201,2016,4,아까시나무,발아,대전,봄,2016
133,2016-05-02,206,202,2016,5,아까시나무,꽃 핌(개화),대전,봄,2016
133,2016-05-07,206,203,2016,5,아까시나무,활짝 핌(만발),대전,봄,2016
133,2016-03-21,207,201,2016,3,복숭아,발아,대전,봄,2016
133,2016-04-02,207,202,2016,4,복숭아,꽃 핌(개화),대전,봄,2016
133,2016-04-07,207,203,2016,4,복숭아,활짝 핌(만발),대전,봄,2016
133,2016-03-21,208,201,2016,3,배나무,발아,대전,봄,2016
133,2016-04-09,208,202,2016,4,배나무,꽃 핌(개화),대전,봄,2016
133,2016-04-11,208,203,2016,4,배나무,활짝 핌(만발),대전,봄,2016
133,2016-10-27,301,301,2016,10,은행나무,단풍 시작,대전,가을,2016
133,2016-11-03,301,302,2016,11,은행나무,단풍 절정,대전,가을,2016
133,2016-10-21,302,301,2016,10,단풍나무,단풍 시작,대전,가을,2016
133,2016-11-02,302,302,2016,11,단풍나무,단풍 절정,대전,가을,2016
133,2016-10-30,401,401,2016,10,서리,첫(강·하천 결빙),대전,가을,2016
133,2017-03-28,401,402,2017,3,서리,마지막(강·하천 해빙),대전,봄,2017
133,2016-11-01,402,401,2016,11,얼음,첫(강·하천 결빙),대전,가을,2016
133,2017-03-17,402,402,2017,3,얼음,마지막(강·하천 해빙),대전,봄,2017
133,2016-11-26,403,401,2016,11,눈,첫(강·하천 결빙),대전,가을,2016
133,2017-03-07,403,402,2017,3,눈,마지막(강·하천 해빙),대전,봄,2017
133,2016-12-23,404,401,2016,12,관설,첫(강·하천 결빙),대전,겨울,2017
133,2017-02-22,404,402,2017,2,관설,마지막(강·하천 해빙),대전,봄,2017
133,2017-01-16,405,401,2017,1,강하전,첫(강·하천 결빙),대전,겨울,2017
133,2017-01-26,405,402,2017,1,강하전,마지막(강·하천 해빙),대전,겨울,2017
133,2016-10-14,501,501,2016,10,유명산 단풍,시작(해수욕장 개장),대전,가을,2016
133,2016-10-31,501,503,2016,10,유명산 단풍,절정,대전,가을,2016
133,2016-04-01,503,501,2016,4,군락단지,시작(해수욕장 개장),대전,봄,2016
152,2016-03-16,104,101,2016,3,나비,초견,울산,봄,2016
152,2016-06-25,105,101,2016,6,잠자리,초견,울산,여름,2016
152,2016-05-23,107,103,2016,5,뻐꾸기,초성,울산,봄,2016
152,2016-07-07,108,103,2016,7,매미,초성,울산,여름,2016
152,2016-09-25,108,104,2016,9,매미,종성,울산,가을,2016
152,2016-09-05,201,202,2016,9,코스모스,꽃 핌(개화),울산,가을,2016
152,2016-02-18,202,201,2016,2,매화,발아,울산,겨울,2016
152,2016-02-26,202,202,2016,2,매화,꽃 핌(개화),울산,봄,2016
152,2016-03-16,202,203,2016,3,매화,활짝 핌(만발),울산,봄,2016
152,2016-03-09,203,201,2016,3,개나리,발아,울산,봄,2016
152,2016-03-17,203,202,2016,3,개나리,꽃 핌(개화),울산,봄,2016
152,2016-03-23,203,203,2016,3,개나리,활짝 핌(만발),울산,봄,2016
152,2016-03-08,204,201,2016,3,진달래,발아,울산,봄,2016
152,2016-03-14,204,202,2016,3,진달래,꽃 핌(개화),울산,봄,2016
152,2016-03-22,204,203,2016,3,진달래,활짝 핌(만발),울산,봄,2016
152,2016-03-19,205,201,2016,3,벚나무,발아,울산,봄,2016
152,2016-03-28,205,202,2016,3,벚나무,꽃 핌(개화),울산,봄,2016
152,2016-03-31,205,203,2016,3,벚나무,활짝 핌(만발),울산,봄,2016
152,2016-04-14,206,201,2016,4,아까시나무,발아,울산,봄,2016
152,2016-05-02,206,202,2016,5,아까시나무,꽃 핌(개화),울산,봄,2016
152,2016-05-09,206,203,2016,5,아까시나무,활짝 핌(만발),울산,봄,2016
152,2016-03-23,207,201,2016,3,복숭아,발아,울산,봄,2016
152,2016-03-30,207,202,2016,3,복숭아,꽃 핌(개화),울산,봄,2016
152,2016-04-14,207,203,2016,4,복숭아,활짝 핌(만발),울산,봄,2016
152,2016-03-21,208,201,2016,3,배나무,발아,울산,봄,2016
152,2016-04-07,208,202,2016,4,배나무,꽃 핌(개화),울산,봄,2016
152,2016-04-18,208,203,2016,4,배나무,활짝 핌(만발),울산,봄,2016
152,2016-11-01,301,301,2016,11,은행나무,단풍 시작,울산,가을,2016
152,2016-11-12,301,302,2016,11,은행나무,단풍 절정,울산,가을,2016
152,2016-10-26,302,301,2016,10,단풍나무,단풍 시작,울산,가을,2016
152,2016-11-09,302,302,2016,11,단풍나무,단풍 절정,울산,가을,2016
152,2016-11-28,401,401,2016,11,서리,첫(강·하천 결빙),울산,가을,2016
152,2017-04-02,401,402,2017,4,서리,마지막(강·하천 해빙),울산,봄,2017
152,2016-11-24,402,401,2016,11,얼음,첫(강·하천 결빙),울산,가을,2016
152,2017-03-19,402,402,2017,3,얼음,마지막(강·하천 해빙),울산,봄,2017
152,2016-10-18,501,501,2016,10,유명산 단풍,시작(해수욕장 개장),울산,가을,2016
152,2016-11-03,501,503,2016,11,유명산 단풍,절정,울산,가을,2016
156,2016-05-13,101,101,2016,5,제비,초견,광주,봄,2016
156,2016-03-23,104,101,2016,3,나비,초견,광주,봄,2016
156,2016-07-04,105,101,2016,7,잠자리,초견,광주,여름,2016
156,2016-05-20,107,103,2016,5,뻐꾸기,초성,광주,봄,2016
156,2016-07-04,108,103,2016,7,매미,초성,광주,여름,2016
156,2016-09-15,201,202,2016,9,코스모스,꽃 핌(개화),광주,가을,2016
156,2016-09-22,201,203,2016,9,코스모스,활짝 핌(만발),광주,가을,2016
156,2016-02-17,202,201,2016,2,매화,발아,광주,겨울,2016
156,2016-03-03,202,202,2016,3,매화,꽃 핌(개화),광주,봄,2016
156,2016-03-11,202,203,2016,3,매화,활짝 핌(만발),광주,봄,2016
156,2016-03-07,203,201,2016,3,개나리,발아,광주,봄,2016
156,2016-03-18,203,202,2016,3,개나리,꽃 핌(개화),광주,봄,2016
156,2016-03-21,203,203,2016,3,개나리,활짝 핌(만발),광주,봄,2016
156,2016-03-07,204,201,2016,3,진달래,발아,광주,봄,2016
156,2016-03-28,204,202,2016,3,진달래,꽃 핌(개화),광주,봄,2016
156,2016-03-30,204,203,2016,3,진달래,활짝 핌(만발),광주,봄,2016
156,2016-03-13,205,201,2016,3,벚나무,발아,광주,봄,2016
156,2016-03-29,205,202,2016,3,벚나무,꽃 핌(개화),광주,봄,2016
156,2016-03-31,205,203,2016,3,벚나무,활짝 핌(만발),광주,봄,2016
156,2016-03-25,206,201,2016,3,아까시나무,발아,광주,봄,2016
156,2016-04-22,206,202,2016,4,아까시나무,꽃 핌(개화),광주,봄,2016
156,2016-04-29,206,203,2016,4,아까시나무,활짝 핌(만발),광주,봄,2016
156,2016-03-13,207,201,2016,3,복숭아,발아,광주,봄,2016
156,2016-03-31,207,202,2016,3,복숭아,꽃 핌(개화),광주,봄,2016
156,2016-04-05,207,203,2016,4,복숭아,활짝 핌(만발),광주,봄,2016
156,2016-03-29,208,201,2016,3,배나무,발아,광주,봄,2016
156,2016-04-07,208,202,2016,4,배나무,꽃 핌(개화),광주,봄,2016
156,2016-04-11,208,203,2016,4,배나무,활짝 핌(만발),광주,봄,2016
156,2016-11-01,301,301,2016,11,은행나무,단풍 시작,광주,가을,2016
156,2016-11-08,301,302,2016,11,은행나무,단풍 절정,광주,가을,2016
156,2016-11-01,302,301,2016,11,단풍나무,단풍 시작,광주,가을,2016
156,2016-11-08,302,302,2016,11,단풍나무,단풍 절정,광주,가을,2016
156,2016-11-02,401,401,2016,11,서리,첫(강·하천 결빙),광주,가을,2016
156,2017-03-22,401,402,2017,3,서리,마지막(강·하천 해빙),광주,봄,2017
156,2016-11-09,402,401,2016,11,얼음,첫(강·하천 결빙),광주,가을,2016
156,2017-03-17,402,402,2017,3,얼음,마지막(강·하천 해빙),광주,봄,2017
156,2016-12-14,403,401,2016,12,눈,첫(강·하천 결빙),광주,가을,2016
156,2017-03-08,403,402,2017,3,눈,마지막(강·하천 해빙),광주,봄,2017
156,2016-12-15,404,401,2016,12,관설,첫(강·하천 결빙),광주,겨울,2017
156,2017-03-08,404,402,2017,3,관설,마지막(강·하천 해빙),광주,봄,2017
156,2017-01-15,405,401,2017,1,강하전,첫(강·하천 결빙),광주,겨울,2017
156,2016-10-14,501,501,2016,10,유명산 단풍,시작(해수욕장 개장),광주,가을,2016
156,2016-11-01,501,503,2016,11,유명산 단풍,절정,광주,가을,2016
104,2017-05-03,101,101,2017,5,제비,초견,북강릉,봄,2017
104,2017-03-01,104,101,2017,3,나비,초견,북강릉,봄,2017
104,2017-05-18,105,101,2017,5,잠자리,초견,북강릉,여름,2017
104,2017-05-16,107,103,2017,5,뻐꾸기,초성,북강릉,봄,2017
104,2017-06-16,108,103,2017,6,매미,초성,북강릉,여름,2017
104,2017-08-30,201,202,2017,8,코스모스,꽃 핌(개화),북강릉,가을,2017
104,2017-09-04,201,203,2017,9,코스모스,활짝 핌(만발),북강릉,가을,2017
104,2017-02-08,202,201,2017,2,매화,발아,북강릉,겨울,2017
104,2017-02-17,202,202,2017,2,매화,꽃 핌(개화),북강릉,봄,2017
104,2017-03-01,202,203,2017,3,매화,활짝 핌(만발),북강릉,봄,2017
104,2017-03-09,203,201,2017,3,개나리,발아,북강릉,봄,2017
104,2017-03-29,203,202,2017,3,개나리,꽃 핌(개화),북강릉,봄,2017
104,2017-04-02,203,203,2017,4,개나리,활짝 핌(만발),북강릉,봄,2017
104,2017-03-19,204,201,2017,3,진달래,발아,북강릉,봄,2017
104,2017-03-24,204,202,2017,3,진달래,꽃 핌(개화),북강릉,봄,2017
104,2017-04-02,204,203,2017,4,진달래,활짝 핌(만발),북강릉,봄,2017
104,2017-03-19,205,201,2017,3,벚나무,발아,북강릉,봄,2017
104,2017-04-03,205,202,2017,4,벚나무,꽃 핌(개화),북강릉,봄,2017
104,2017-04-04,205,203,2017,4,벚나무,활짝 핌(만발),북강릉,봄,2017
104,2017-04-12,206,201,2017,4,아까시나무,발아,북강릉,봄,2017
104,2017-05-05,206,202,2017,5,아까시나무,꽃 핌(개화),북강릉,봄,2017
104,2017-05-07,206,203,2017,5,아까시나무,활짝 핌(만발),북강릉,봄,2017
104,2017-04-04,207,201,2017,4,복숭아,발아,북강릉,봄,2017
104,2017-04-08,207,202,2017,4,복숭아,꽃 핌(개화),북강릉,봄,2017
104,2017-04-13,207,203,2017,4,복숭아,활짝 핌(만발),북강릉,봄,2017
104,2017-03-27,208,201,2017,3,배나무,발아,북강릉,봄,2017
104,2017-04-10,208,202,2017,4,배나무,꽃 핌(개화),북강릉,봄,2017
104,2017-04-12,208,203,2017,4,배나무,활짝 핌(만발),북강릉,봄,2017
104,2017-10-13,301,301,2017,10,은행나무,단풍 시작,북강릉,가을,2017
104,2017-10-23,301,302,2017,10,은행나무,단풍 절정,북강릉,가을,2017
104,2017-10-13,302,301,2017,10,단풍나무,단풍 시작,북강릉,가을,2017
104,2017-10-23,302,302,2017,10,단풍나무,단풍 절정,북강릉,가을,2017
104,2017-11-24,401,401,2017,11,서리,첫(강·하천 결빙),북강릉,가을,2017
104,2018-04-25,401,402,2018,4,서리,마지막(강·하천 해빙),북강릉,봄,2018
104,2017-11-15,402,401,2017,11,얼음,첫(강·하천 결빙),북강릉,가을,2017
104,2018-04-07,402,402,2018,4,얼음,마지막(강·하천 해빙),북강릉,봄,2018
104,2017-12-18,403,401,2017,12,눈,첫(강·하천 결빙),북강릉,가을,2017
104,2018-04-07,403,402,2018,4,눈,마지막(강·하천 해빙),북강릉,봄,2018
104,2017-11-04,404,401,2017,11,관설,첫(강·하천 결빙),북강릉,겨울,2018
104,2018-04-12,404,402,2018,4,관설,마지막(강·하천 해빙),북강릉,봄,2018
104,2017-11-25,405,401,2017,11,강하전,첫(강·하천 결빙),북강릉,겨울,2018
104,2017-04-04,503,501,2017,4,군락단지,시작(해수욕장 개장),북강릉,봄,2017
108,2017-04-09,104,101,2017,4,나비,초견,서울,봄,2017
108,2017-06-25,105,101,2017,6,잠자리,초견,서울,여름,2017
108,2017-07-08,108,103,2017,7,매미,초성,서울,여름,2017
108,2017-09-03,201,202,2017,9,코스모스,꽃 핌(개화),서울,가을,2017
108,2017-09-19,201,203,2017,9,코스모스,활짝 핌(만발),서울,가을,2017
108,2017-03-13,202,201,2017,3,매화,발아,서울,겨울,2017
108,2017-03-20,202,202,2017,3,매화,꽃 핌(개화),서울,봄,2017
108,2017-03-27,202,203,2017,3,매화,활짝 핌(만발),서울,봄,2017
108,2017-03-18,203,201,2017,3,개나리,발아,서울,봄,2017
108,2017-03-30,203,202,2017,3,개나리,꽃 핌(개화),서울,봄,2017
108,2017-04-02,203,203,2017,4,개나리,활짝 핌(만발),서울,봄,2017
108,2017-03-20,204,201,2017,3,진달래,발아,서울,봄,2017
108,2017-03-29,204,202,2017,3,진달래,꽃 핌(개화),서울,봄,2017
108,2017-04-03,204,203,2017,4,진달래,활짝 핌(만발),서울,봄,2017
108,2017-03-25,205,201,2017,3,벚나무,발아,서울,봄,2017
108,2017-04-06,205,202,2017,4,벚나무,꽃 핌(개화),서울,봄,2017
108,2017-04-10,205,203,2017,4,벚나무,활짝 핌(만발),서울,봄,2017
108,2017-04-15,206,201,2017,4,아까시나무,발아,서울,봄,2017
108,2017-05-08,206,202,2017,5,아까시나무,꽃 핌(개화),서울,봄,2017
108,2017-05-11,206,203,2017,5,아까시나무,활짝 핌(만발),서울,봄,2017
108,2017-04-01,207,201,2017,4,복숭아,발아,서울,봄,2017
108,2017-04-11,207,202,2017,4,복숭아,꽃 핌(개화),서울,봄,2017
108,2017-04-14,207,203,2017,4,복숭아,활짝 핌(만발),서울,봄,2017
108,2017-03-29,208,201,2017,3,배나무,발아,서울,봄,2017
108,2017-04-10,208,202,2017,4,배나무,꽃 핌(개화),서울,봄,2017
108,2017-04-12,208,203,2017,4,배나무,활짝 핌(만발),서울,봄,2017
108,2017-10-20,301,301,2017,10,은행나무,단풍 시작,서울,가을,2017
108,2017-10-30,301,302,2017,10,은행나무,단풍 절정,서울,가을,2017
108,2017-10-24,302,301,2017,10,단풍나무,단풍 시작,서울,가을,2017
108,2017-11-08,302,302,2017,11,단풍나무,단풍 절정,서울,가을,2017
108,2017-10-31,401,401,2017,10,서리,첫(강·하천 결빙),서울,가을,2017
108,2018-04-09,401,402,2018,4,서리,마지막(강·하천 해빙),서울,봄,2018
108,2017-10-30,402,401,2017,10,얼음,첫(강·하천 결빙),서울,가을,2017
108,2018-04-09,402,402,2018,4,얼음,마지막(강·하천 해빙),서울,봄,2018
108,2017-11-17,403,401,2017,11,눈,첫(강·하천 결빙),서울,가을,2017
108,2018-04-07,403,402,2018,4,눈,마지막(강·하천 해빙),서울,봄,2018
108,2017-12-06,404,401,2017,12,관설,첫(강·하천 결빙),서울,겨울,2018
108,2018-03-23,404,402,2018,3,관설,마지막(강·하천 해빙),서울,봄,2018
108,2017-12-15,405,401,2017,12,강하전,첫(강·하천 결빙),서울,겨울,2018
108,2018-02-08,405,402,2018,2,강하전,마지막(강·하천 해빙),서울,겨울,2018
108,2017-10-14,501,501,2017,10,유명산 단풍,시작(해수욕장 개장),서울,가을,2017
108,2017-10-30,501,503,2017,10,유명산 단풍,절정,서울,가을,2017
108,2017-04-06,503,501,2017,4,군락단지,시작(해수욕장 개장),서울,봄,2017
133,2017-04-03,104,101,2017,4,나비,초견,대전,봄,2017
133,2017-07-07,105,101,2017,7,잠자리,초견,대전,여름,2017
133,2017-05-15,107,103,2017,5,뻐꾸기,초성,대전,봄,2017
133,2017-07-11,108,103,2017,7,매미,초성,대전,여름,2017
133,2017-09-13,201,202,2017,9,코스모스,꽃 핌(개화),대전,가을,2017
133,2017-09-23,201,203,2017,9,코스모스,활짝 핌(만발),대전,가을,2017
133,2017-02-21,202,201,2017,2,매화,발아,대전,겨울,2017
133,2017-03-16,202,202,2017,3,매화,꽃 핌(개화),대전,봄,2017
133,2017-03-23,202,203,2017,3,매화,활짝 핌(만발),대전,봄,2017
133,2017-03-20,203,201,2017,3,개나리,발아,대전,봄,2017
